user,computadores_distintos,total_logons,total_logoffs,computador_mais_usado,hora_logon_mais_comum,hora_logoff_mais_comum,logons_fim_de_semana,logons_dias_uteis,logons_fora_horario_comercial,logons_em_horario_comercial,logons_janela_acesso,proporcao_pc_mais_usado,pcs_distintos_dispositivo,total_atividades_dispositivo,connect_fora_horario_comercial,connect_em_horario_comercial,connect_fim_de_semana,connect_dias_uteis,connect_janela_acesso,total_connect_dispositivo,total_disconnect_dispositivo,conexoes_sem_desconexao,sites_distintos_visitados,total_acessos_http,acessos_fora_horario_comercial,acessos_em_horario_comercial,acessos_fim_de_semana,acessos_janela_acesso,visita_sites_compras,visita_sites_noticias,visita_sites_entretenimento,tamanho_medio_urls,termos_sensiveis_detectados,tamanho_medio_conteudo,diferenca_acessos_fora_dentro
ASS0982,2,28,19,PC-2613,6,13,5,23,11,12,0,0.8297872340425532,1.0,249.0,24.0,177.0,48.0,201.0,3.0,249.0,120.0,129.0,,,,,,,,,,,,,
ASV0051,2,20,12,PC-3529,8,18,0,20,0,20,0,0.8125,,,,,,,,,,,,,,,,,,,,,,,
ASW0536,1,106,60,PC-8940,8,17,0,106,0,106,0,1.0,,,,,,,,,,,321.0,550.0,0.0,550.0,0.0,0.0,11.0,10.0,52.0,51.95090909090909,0.0,411.2581818181818,-550.0
ATB0235,2,407,407,PC-4839,8,17,0,407,0,407,0,0.8476658476658476,,,,,,,,,,,158.0,259.0,0.0,259.0,0.0,0.0,2.0,11.0,36.0,53.43629343629344,0.0,409.7567567567568,-259.0
ATG0636,1,614,345,PC-5109,9,17,0,614,0,614,0,1.0,,,,,,,,,,,168.0,300.0,0.0,300.0,0.0,0.0,3.0,4.0,32.0,51.74666666666667,0.0,407.62666666666667,-300.0
ATT0650,1,345,345,PC-6866,8,17,0,345,0,345,0,1.0,,,,,,,,,,,151.0,252.0,0.0,252.0,0.0,0.0,1.0,4.0,37.0,52.3968253968254,0.0,401.3888888888889,-252.0
ATV0292,2,870,492,PC-4773,9,17,229,641,0,641,0,0.9691629955947136,1.0,8070.0,0.0,5902.0,2168.0,5902.0,0.0,8070.0,4010.0,4060.0,234.0,507.0,0.0,344.0,163.0,0.0,5.0,7.0,68.0,53.42406311637081,0.0,403.1577909270217,-344.0
AUS0564,2,738,464,PC-5201,8,19,0,738,1,737,1,0.8019966722129783,1.0,1347.0,58.0,1289.0,0.0,1347.0,58.0,1347.0,655.0,692.0,733.0,2103.0,89.0,2014.0,0.0,89.0,34.0,37.0,201.0,52.083214455539704,0.0,407.6295767950547,-1925.0
AVJ0078,1,797,454,PC-8277,9,19,194,603,0,603,0,1.0,1.0,1787.0,73.0,1274.0,440.0,1347.0,73.0,1787.0,873.0,914.0,220.0,449.0,13.0,346.0,90.0,13.0,9.0,9.0,70.0,52.498886414253896,0.0,408.6837416481069,-333.0
AVR0566,1,345,345,PC-5752,8,19,0,345,0,345,0,1.0,,,,,,,,,,,484.0,1590.0,76.0,1514.0,0.0,76.0,16.0,34.0,197.0,52.58364779874214,0.0,409.15408805031444,-1438.0
AWB0853,1,10,9,PC-1148,8,20,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
AWH0846,1,10,9,PC-8124,8,19,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
AWM0042,1,10,10,PC-8340,7,17,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
AWN0988,1,10,10,PC-9767,7,16,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
AWR0559,1,345,345,PC-8344,8,19,0,345,0,345,0,1.0,,,,,,,,,,,703.0,2641.0,121.0,2520.0,0.0,121.0,19.0,61.0,269.0,52.14009844755774,1.0,408.5289663006437,-2399.0
AWR0932,1,10,10,PC-2830,7,17,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
AWW0784,1,10,10,PC-6748,7,16,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
AXB0237,1,345,345,PC-7750,8,17,0,345,0,345,0,1.0,,,,,,,,,,,323.0,678.0,0.0,678.0,0.0,0.0,3.0,18.0,70.0,52.74188790560472,0.0,406.53097345132744,-678.0
AXC0137,2,955,581,PC-9532,8,18,247,708,46,662,8,0.9388020833333334,,,,,,,,,,,424.0,1893.0,0.0,1499.0,394.0,0.0,6.0,37.0,299.0,53.288431061806655,0.0,406.7781299524564,-1499.0
AYD0147,1,345,345,PC-6074,7,15,0,345,0,345,0,1.0,,,,,,,,,,,285.0,761.0,0.0,761.0,0.0,0.0,11.0,18.0,160.0,53.24047306176084,0.0,407.9658344283837,-761.0
AYN0502,3,727,460,PC-9878,9,19,174,553,43,510,12,0.8955349620893007,1.0,5833.0,292.0,4140.0,1401.0,4432.0,124.0,5833.0,2899.0,2934.0,431.0,829.0,92.0,602.0,135.0,22.0,16.0,15.0,50.0,51.23522316043426,0.0,408.5934861278649,-510.0
AZH0595,1,345,345,PC-4478,8,17,0,345,0,345,0,1.0,,,,,,,,,,,508.0,1867.0,0.0,1867.0,0.0,0.0,28.0,57.0,236.0,52.99143010176754,1.0,410.7589716122121,-1867.0
BAA0151,1,13,12,PC-0167,9,21,2,11,0,11,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
BAB0315,1,10,9,PC-8505,8,18,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
BAD0541,2,693,401,PC-2699,8,19,61,632,0,632,0,0.9561243144424132,,,,,,,,,,,363.0,1104.0,62.0,893.0,149.0,62.0,4.0,28.0,161.0,53.27536231884058,0.0,406.0778985507246,-831.0
BAG0190,1,345,345,PC-3509,8,17,0,345,0,345,0,1.0,,,,,,,,,,,151.0,230.0,0.0,230.0,0.0,0.0,5.0,4.0,24.0,52.08695652173913,0.0,407.45652173913044,-230.0
BAK0530,1,935,556,PC-6188,7,17,259,676,49,627,13,1.0,,,,,,,,,,,403.0,1517.0,89.0,968.0,460.0,0.0,14.0,26.0,230.0,53.28345418589321,0.0,406.9749505603164,-879.0
BAM0689,1,18,10,PC-2517,7,17,0,18,0,18,0,1.0,1.0,2031.0,0.0,2031.0,0.0,2031.0,0.0,2031.0,1000.0,1031.0,,,,,,,,,,,,,
BAW0461,1,345,345,PC-5241,7,18,0,345,0,345,0,1.0,,,,,,,,,,,414.0,1914.0,0.0,1914.0,0.0,0.0,11.0,70.0,302.0,53.53187042842215,0.0,408.8390804597701,-1914.0
BBB0904,1,17,9,PC-1695,8,18,0,17,0,17,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
BBD0164,2,14,13,PC-0102,8,18,0,14,1,13,1,0.7037037037037037,,,,,,,,,,,,,,,,,,,,,,,
BBS0474,1,345,345,PC-8373,9,19,0,345,0,345,0,1.0,,,,,,,,,,,173.0,245.0,3.0,242.0,0.0,3.0,3.0,3.0,24.0,53.25714285714286,0.0,414.65714285714284,-239.0
BBS0744,1,10,10,PC-7773,8,17,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
BBT0357,1,10,9,PC-8221,7,18,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
BCB0629,1,21,11,PC-1366,8,16,0,21,0,21,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
BCD0482,1,345,345,PC-3364,9,19,0,345,0,345,0,1.0,,,,,,,,,,,320.0,547.0,18.0,529.0,0.0,18.0,12.0,9.0,52.0,52.05667276051188,1.0,407.1718464351006,-511.0
BCE0039,58,68,67,PC-2373,8,18,0,68,42,26,12,0.14074074074074075,,,,,,,,,,,,,,,,,,,,,,,
BCH0694,1,18,10,PC-5634,7,14,0,18,0,18,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
BCM0195,1,10,10,PC-9115,8,16,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
BCM0290,1,10,9,PC-8025,8,18,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
BCM0382,1,345,345,PC-3946,7,19,0,345,0,345,0,1.0,,,,,,,,,,,478.0,1565.0,104.0,1461.0,0.0,104.0,17.0,49.0,168.0,52.894568690095845,1.0,409.3923322683706,-1357.0
BCN0667,1,10,10,PC-0477,7,17,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
BCP0247,1,20,12,PC-9387,8,17,0,20,2,18,1,1.0,1.0,243.0,24.0,218.0,1.0,242.0,2.0,243.0,120.0,123.0,,,,,,,,,,,,,
BCS0314,3,650,378,PC-1665,7,16,3,647,17,630,6,0.9727626459143969,1.0,246.0,2.0,244.0,0.0,246.0,0.0,246.0,120.0,126.0,208.0,361.0,6.0,355.0,0.0,5.0,3.0,4.0,37.0,52.78393351800554,0.0,407.0664819944598,-349.0
BCV0304,1,345,345,PC-2724,7,16,0,345,0,345,0,1.0,,,,,,,,,,,647.0,1648.0,0.0,1648.0,0.0,0.0,11.0,31.0,131.0,52.90351941747573,1.0,405.69478155339806,-1648.0
BDA0036,1,10,9,PC-0047,7,20,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
BDA0994,1,345,345,PC-9410,8,17,0,345,0,345,0,1.0,,,,,,,,,,,742.0,3786.0,0.0,3786.0,0.0,0.0,55.0,45.0,371.0,51.62255678816693,3.0,410.3932910723719,-3786.0
BDM0385,1,345,345,PC-3504,7,19,0,345,0,345,0,1.0,,,,,,,,,,,215.0,595.0,44.0,551.0,0.0,44.0,1.0,23.0,85.0,54.73109243697479,1.0,407.70588235294116,-507.0
BDS0396,2,20,11,PC-4931,9,17,0,20,0,20,0,0.9354838709677419,1.0,285.0,0.0,285.0,0.0,285.0,0.0,285.0,138.0,147.0,,,,,,,,,,,,,
BEC0915,2,19,12,PC-7974,7,17,0,19,0,19,0,0.8709677419354839,,,,,,,,,,,,,,,,,,,,,,,
BEH0540,2,20,12,PC-1499,8,18,0,20,0,20,0,0.8125,,,,,,,,,,,,,,,,,,,,,,,
BEK0623,1,617,345,PC-2506,7,18,0,617,0,617,0,1.0,1.0,279.0,0.0,279.0,0.0,279.0,0.0,279.0,133.0,146.0,272.0,521.0,0.0,521.0,0.0,0.0,3.0,14.0,51.0,52.412667946257194,0.0,408.03262955854126,-521.0
BER0398,1,10,10,PC-7123,9,17,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
BES0161,1,345,345,PC-6899,7,16,0,345,0,345,0,1.0,,,,,,,,,,,389.0,1620.0,0.0,1620.0,0.0,0.0,14.0,31.0,274.0,52.78703703703704,1.0,407.35,-1620.0
BFM0101,1,10,10,PC-4899,7,16,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
BGB0727,1,345,345,PC-6238,7,16,0,345,0,345,0,1.0,,,,,,,,,,,311.0,658.0,0.0,658.0,0.0,0.0,9.0,12.0,80.0,52.09574468085106,0.0,409.2659574468085,-658.0
BGC0538,2,636,360,PC-5915,8,17,0,636,0,636,0,0.9698795180722891,1.0,271.0,0.0,271.0,0.0,271.0,0.0,271.0,133.0,138.0,684.0,1906.0,0.0,1906.0,0.0,0.0,23.0,37.0,181.0,51.65424973767051,1.0,409.28803777544596,-1906.0
BGM0010,3,760,474,PC-0811,8,18,43,717,11,706,2,0.8411669367909238,1.0,6283.0,38.0,5886.0,359.0,5924.0,0.0,6283.0,3122.0,3161.0,167.0,273.0,0.0,273.0,0.0,0.0,2.0,6.0,47.0,51.63003663003663,0.0,410.83150183150184,-273.0
BGP0577,1,345,345,PC-7888,8,17,0,345,0,345,0,1.0,,,,,,,,,,,279.0,809.0,0.0,809.0,0.0,0.0,9.0,31.0,138.0,53.66749072929542,0.0,406.55624227441285,-809.0
BGR0068,2,475,475,PC-8640,8,17,123,352,0,352,0,0.9768421052631578,1.0,7330.0,0.0,5436.0,1894.0,5436.0,0.0,7330.0,3646.0,3684.0,63.0,71.0,0.0,54.0,17.0,0.0,2.0,0.0,10.0,52.7887323943662,0.0,392.63380281690144,-54.0
BGZ0902,2,11,10,PC-4099,8,18,0,11,0,11,0,0.9047619047619048,,,,,,,,,,,,,,,,,,,,,,,
BHB0443,1,10,10,PC-6374,7,16,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
BHK0697,3,14,14,PC-5605,7,14,2,12,0,12,0,0.8571428571428571,1.0,7488.0,0.0,6033.0,1455.0,6033.0,0.0,7488.0,3717.0,3771.0,,,,,,,,,,,,,
BIB0251,1,345,345,PC-8883,9,19,0,345,0,345,0,1.0,,,,,,,,,,,106.0,187.0,6.0,181.0,0.0,6.0,1.0,5.0,27.0,51.288770053475936,0.0,401.16042780748666,-175.0
BIB0407,1,345,345,PC-6633,8,18,0,345,0,345,0,1.0,,,,,,,,,,,111.0,144.0,0.0,144.0,0.0,0.0,0.0,5.0,9.0,53.020833333333336,0.0,396.7291666666667,-144.0
BID0160,1,19,9,PC-8769,8,18,0,19,0,19,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
BID0969,1,11,11,PC-8292,8,16,0,11,1,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
BIR0613,1,613,345,PC-2492,7,18,0,613,0,613,0,1.0,,,,,,,,,,,178.0,346.0,0.0,346.0,0.0,0.0,4.0,10.0,42.0,53.43063583815029,0.0,410.65028901734104,-346.0
BIR0678,1,345,345,PC-2841,7,16,0,345,0,345,0,1.0,,,,,,,,,,,292.0,691.0,0.0,691.0,0.0,0.0,7.0,18.0,105.0,52.76410998552822,1.0,404.7380607814761,-691.0
BIS0988,1,345,345,PC-0613,7,19,0,345,0,345,0,1.0,,,,,,,,,,,765.0,5046.0,212.0,4834.0,0.0,212.0,62.0,50.0,528.0,51.778240190249704,2.0,410.65695600475624,-4622.0
BIT0900,1,10,9,PC-0652,8,18,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
BJC0265,1,345,345,PC-0404,8,18,0,345,0,345,0,1.0,,,,,,,,,,,132.0,188.0,0.0,188.0,0.0,0.0,4.0,2.0,15.0,52.78191489361702,0.0,406.6595744680851,-188.0
BJC0298,1,10,9,PC-0329,8,18,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
BJE0520,35,648,379,PC-5893,6,17,0,648,349,299,0,0.9337877312560857,1.0,739.0,17.0,722.0,0.0,739.0,0.0,739.0,355.0,384.0,990.0,6035.0,124.0,5911.0,0.0,0.0,55.0,134.0,463.0,52.53802816901408,0.0,408.73256006628003,-5787.0
BJG0097,1,345,345,PC-5851,8,18,0,345,0,345,0,1.0,,,,,,,,,,,298.0,892.0,0.0,892.0,0.0,0.0,5.0,17.0,151.0,53.16816143497758,0.0,411.52354260089686,-892.0
BJG0120,1,345,345,PC-1988,9,17,0,345,0,345,0,1.0,,,,,,,,,,,160.0,216.0,0.0,216.0,0.0,0.0,6.0,3.0,25.0,52.15277777777778,0.0,401.037037037037,-216.0
BJH0243,29,394,394,PC-7268,9,19,0,394,4,390,4,0.8756345177664975,,,,,,,,,,,265.0,637.0,25.0,612.0,0.0,25.0,0.0,16.0,89.0,53.49136577708006,1.0,405.276295133438,-587.0
BJS0951,1,11,11,PC-8255,7,17,1,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
BJT0747,1,10,10,PC-8134,8,17,0,10,0,10,0,1.0,1.0,5486.0,216.0,5251.0,19.0,5467.0,26.0,5486.0,2725.0,2761.0,,,,,,,,,,,,,
BJW0917,1,10,10,PC-3311,7,17,0,10,0,10,0,1.0,1.0,250.0,0.0,250.0,0.0,250.0,0.0,250.0,119.0,131.0,,,,,,,,,,,,,
BKA0340,1,10,10,PC-6389,9,17,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
BKA0532,1,18,10,PC-5976,7,17,0,18,0,18,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
BKH0446,1,10,10,PC-1496,8,15,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
BKM0084,1,345,345,PC-4665,7,18,0,345,0,345,0,1.0,,,,,,,,,,,166.0,259.0,0.0,259.0,0.0,0.0,3.0,2.0,33.0,50.58687258687259,0.0,403.2046332046332,-259.0
BKM0492,2,643,373,PC-3556,9,19,0,643,0,643,0,0.9448818897637795,1.0,248.0,6.0,242.0,0.0,248.0,6.0,248.0,118.0,130.0,331.0,556.0,11.0,545.0,0.0,11.0,8.0,6.0,55.0,52.18884892086331,0.0,412.6151079136691,-534.0
BLA0039,818,2282,2282,PC-1612,7,15,0,2282,1500,782,412,0.1546888694127958,,,,,,,,,,,150.0,234.0,0.0,234.0,0.0,0.0,3.0,3.0,31.0,52.47008547008547,0.0,395.61538461538464,-234.0
BLB0583,1,837,467,PC-3371,8,17,222,615,0,615,0,1.0,1.0,345.0,0.0,257.0,88.0,257.0,0.0,345.0,165.0,180.0,187.0,494.0,0.0,426.0,68.0,0.0,6.0,12.0,80.0,52.34412955465587,0.0,414.4919028340081,-426.0
BLB0703,1,10,10,PC-2415,7,14,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
BLL0527,1,345,345,PC-6879,8,17,0,345,0,345,0,1.0,,,,,,,,,,,753.0,4296.0,0.0,4296.0,0.0,0.0,32.0,115.0,364.0,52.98417132216015,0.0,410.4860335195531,-4296.0
BLM0712,1,610,345,PC-5032,7,15,0,610,157,453,0,1.0,,,,,,,,,,,410.0,959.0,0.0,959.0,0.0,0.0,7.0,13.0,81.0,53.08133472367049,1.0,408.80709071949946,-959.0
BLM0800,1,10,10,PC-8655,8,17,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
BLM0868,1,74,74,PC-1365,8,18,0,74,0,74,0,1.0,,,,,,,,,,,305.0,826.0,0.0,826.0,0.0,0.0,6.0,8.0,158.0,52.72760290556901,1.0,405.1900726392252,-826.0
BLW0787,8,839,472,PC-5896,8,16,216,623,1,622,1,0.9893211289092296,1.0,999.0,0.0,733.0,266.0,733.0,0.0,999.0,484.0,515.0,382.0,798.0,0.0,663.0,135.0,0.0,5.0,17.0,89.0,51.96616541353384,0.0,409.6190476190476,-663.0
BMA0465,1,10,10,PC-1980,8,15,0,10,0,10,0,1.0,1.0,279.0,0.0,279.0,0.0,279.0,0.0,279.0,134.0,145.0,,,,,,,,,,,,,
BMB0668,1,18,10,PC-3911,7,17,0,18,0,18,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
BMC0175,1,19,11,PC-1368,9,19,2,17,0,17,0,1.0,1.0,294.0,11.0,251.0,32.0,262.0,11.0,294.0,142.0,152.0,,,,,,,,,,,,,
BMC0611,2,12,11,PC-9517,6,18,0,12,11,1,0,0.8260869565217391,1.0,2103.0,103.0,2000.0,0.0,2103.0,0.0,2103.0,1031.0,1072.0,,,,,,,,,,,,,
BMD0342,1,345,345,PC-3183,7,18,0,345,0,345,0,1.0,,,,,,,,,,,376.0,669.0,0.0,669.0,0.0,0.0,7.0,13.0,62.0,52.55605381165919,0.0,403.8520179372197,-669.0
BMG0006,2,736,458,PC-9129,7,16,0,736,0,736,0,0.8107202680067002,1.0,1373.0,0.0,1373.0,0.0,1373.0,0.0,1373.0,670.0,703.0,81.0,126.0,0.0,126.0,0.0,0.0,0.0,2.0,29.0,52.15079365079365,0.0,404.0952380952381,-126.0
BML0845,3,911,557,PC-5713,8,16,216,695,52,643,12,0.9673024523160763,,,,,,,,,,,478.0,1623.0,58.0,1236.0,329.0,0.0,9.0,28.0,169.0,52.49969192852742,2.0,408.5268022181146,-1178.0
BMR0341,1,345,345,PC-7478,7,16,0,345,0,345,0,1.0,,,,,,,,,,,470.0,1348.0,0.0,1348.0,0.0,0.0,8.0,33.0,133.0,53.353115727002965,0.0,406.3486646884273,-1348.0
BMS0057,1,18,9,PC-4131,7,19,0,18,0,18,0,1.0,1.0,220.0,5.0,215.0,0.0,220.0,2.0,220.0,105.0,115.0,,,,,,,,,,,,,
BMT0903,1,10,9,PC-8416,8,18,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
BMW0898,1,344,345,PC-7507,8,19,0,344,0,344,0,1.0,,,,,,,,,,,313.0,826.0,57.0,769.0,0.0,57.0,14.0,5.0,125.0,51.47094430992736,1.0,406.66464891041164,-712.0
BNB0026,1,345,345,PC-8529,7,15,0,345,0,345,0,1.0,,,,,,,,,,,123.0,231.0,0.0,231.0,0.0,0.0,1.0,3.0,46.0,53.38528138528139,0.0,405.3982683982684,-231.0
BNB0478,1,345,345,PC-7206,9,19,0,345,0,345,0,1.0,1.0,1966.0,42.0,1924.0,0.0,1966.0,42.0,1966.0,965.0,1001.0,294.0,484.0,16.0,468.0,0.0,16.0,5.0,6.0,51.0,52.37190082644628,0.0,412.8884297520661,-452.0
BNB0938,1,607,345,PC-6578,8,17,0,607,0,607,0,1.0,,,,,,,,,,,271.0,589.0,0.0,589.0,0.0,0.0,12.0,6.0,94.0,51.68081494057725,2.0,409.77079796264854,-589.0
BNF0925,2,679,405,PC-1488,8,17,3,676,25,651,8,0.9446494464944649,1.0,708.0,11.0,697.0,0.0,708.0,3.0,708.0,341.0,367.0,133.0,355.0,0.0,355.0,0.0,0.0,7.0,1.0,58.0,53.0,0.0,408.9492957746479,-355.0
BNS0910,1,10,9,PC-3330,8,18,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
BNT0144,2,22,15,PC-7958,6,13,0,22,12,10,0,0.7297297297297297,,,,,,,,,,,,,,,,,,,,,,,
BNT0819,1,247,247,PC-2132,8,16,0,247,0,247,0,1.0,,,,,,,,,,,593.0,3168.0,0.0,3168.0,0.0,0.0,35.0,93.0,330.0,53.44381313131313,2.0,409.6433080808081,-3168.0
BOJ0326,1,18,9,PC-9822,9,19,0,18,0,18,0,1.0,1.0,266.0,11.0,255.0,0.0,266.0,11.0,266.0,128.0,138.0,,,,,,,,,,,,,
BOK0261,1,10,10,PC-0017,8,16,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
BOR0631,1,10,10,PC-0626,7,17,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
BPB0061,1,345,345,PC-0536,7,15,0,345,0,345,0,1.0,,,,,,,,,,,131.0,221.0,0.0,221.0,0.0,0.0,3.0,5.0,27.0,53.11764705882353,0.0,408.7239819004525,-221.0
BPB0750,1,10,10,PC-5169,8,17,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
BPE0219,1,25,25,PC-9511,7,17,0,25,0,25,0,1.0,,,,,,,,,,,162.0,314.0,0.0,314.0,0.0,0.0,0.0,9.0,43.0,53.98407643312102,0.0,398.7547770700637,-314.0
BPH0243,1,18,10,PC-6434,8,17,0,18,0,18,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
BQD0092,1,345,345,PC-8353,8,18,0,345,0,345,0,1.0,,,,,,,,,,,331.0,714.0,0.0,714.0,0.0,0.0,10.0,10.0,117.0,51.67226890756302,0.0,408.9313725490196,-714.0
BQK0526,1,10,9,PC-5886,7,17,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
BRB0807,1,345,345,PC-9819,8,15,0,345,0,345,0,1.0,,,,,,,,,,,689.0,3451.0,0.0,3451.0,0.0,0.0,40.0,93.0,368.0,52.66096783541003,1.0,412.05940307157346,-3451.0
BRB0894,2,20,12,PC-3476,7,15,0,20,1,19,1,0.9375,1.0,1233.0,42.0,1185.0,6.0,1227.0,15.0,1233.0,598.0,635.0,,,,,,,,,,,,,
BRC0579,1,345,345,PC-9266,8,17,0,345,0,345,0,1.0,,,,,,,,,,,518.0,2060.0,0.0,2060.0,0.0,0.0,28.0,57.0,288.0,53.94029126213592,0.0,407.8878640776699,-2060.0
BRF0749,1,10,10,PC-1383,8,17,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
BRH0362,1,345,345,PC-5457,7,18,0,345,0,345,0,1.0,,,,,,,,,,,113.0,156.0,0.0,156.0,0.0,0.0,2.0,3.0,12.0,53.43589743589744,0.0,415.2371794871795,-156.0
BRM0377,1,10,9,PC-7750,8,19,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
BRS0468,1,345,345,PC-2937,7,18,0,345,0,345,0,1.0,,,,,,,,,,,182.0,321.0,0.0,321.0,0.0,0.0,4.0,4.0,34.0,51.333333333333336,0.0,408.8816199376947,-321.0
BRS0802,2,883,497,PC-7449,8,15,241,642,0,642,0,0.9710144927536232,1.0,1849.0,0.0,1339.0,510.0,1339.0,0.0,1849.0,901.0,948.0,297.0,880.0,0.0,614.0,266.0,0.0,9.0,20.0,114.0,52.16590909090909,0.0,416.0534090909091,-614.0
BRS0849,1,678,415,PC-7545,8,18,9,669,58,611,6,1.0,1.0,766.0,41.0,719.0,6.0,760.0,0.0,766.0,367.0,399.0,578.0,1647.0,0.0,1647.0,0.0,0.0,16.0,26.0,141.0,52.52762598664238,0.0,406.1766848816029,-1647.0
BSA0663,1,614,345,PC-1849,8,17,0,614,0,614,0,1.0,,,,,,,,,,,486.0,1773.0,0.0,1773.0,0.0,0.0,8.0,47.0,244.0,52.97743936830231,1.0,403.2797518330513,-1773.0
BSB0995,2,809,459,PC-3252,8,17,191,618,0,618,0,0.9668769716088328,1.0,326.0,0.0,221.0,105.0,221.0,0.0,326.0,159.0,167.0,606.0,3706.0,0.0,2884.0,822.0,0.0,31.0,35.0,414.0,52.05045871559633,2.0,408.2657852131678,-2884.0
BSH0402,1,10,10,PC-3275,9,17,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
BSP0219,1,10,9,PC-7354,8,17,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
BSR0244,1,10,10,PC-5556,7,17,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
BSS0707,1,608,345,PC-3911,7,15,0,608,168,440,0,1.0,,,,,,,,,,,408.0,1013.0,6.0,1007.0,0.0,0.0,5.0,20.0,100.0,52.612043435340574,1.0,408.4501480750247,-1001.0
BTN0131,1,10,9,PC-1573,8,18,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
BTW0818,1,10,10,PC-1191,8,17,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
BUG0693,1,18,11,PC-9730,7,17,1,17,0,17,0,1.0,1.0,796.0,0.0,747.0,49.0,747.0,0.0,796.0,382.0,414.0,,,,,,,,,,,,,
BVV0342,1,10,10,PC-9815,8,15,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
BVW0318,1,345,345,PC-1636,7,15,0,345,0,345,0,1.0,,,,,,,,,,,260.0,475.0,0.0,475.0,0.0,0.0,3.0,10.0,35.0,52.543157894736844,1.0,406.5621052631579,-475.0
BWH0921,1,10,10,PC-8501,7,17,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
BWK0038,49,67,58,PC-9029,8,18,0,67,36,31,13,0.216,,,,,,,,,,,,,,,,,,,,,,,
BWW0834,1,344,345,PC-4695,8,16,0,344,0,344,0,1.0,,,,,,,,,,,179.0,249.0,0.0,249.0,0.0,0.0,1.0,5.0,16.0,53.092369477911646,0.0,403.425702811245,-249.0
BXJ0256,1,10,9,PC-9303,8,17,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
BYB0592,1,10,9,PC-9302,7,17,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
BYN0163,1,10,9,PC-2285,8,18,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
BYN0338,1,10,10,PC-0203,7,16,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
BZK0095,1,10,10,PC-5930,8,16,0,10,0,10,0,1.0,1.0,5936.0,0.0,5936.0,0.0,5936.0,0.0,5936.0,2950.0,2986.0,,,,,,,,,,,,,
